msUri	msId	Link to ms	msOrPartUri	partId	Link to MS or Part	pdfLink	UniqueXpath	calendar	datingMethod	text	textNode (for comparison)	notBefore	notAfter	when	when-custom	notBefore-custom	notAfter-custom	status	notes
http://syriaca.org/manuscript/739	739	https://bl.vuexistapps.us/ms/739	http://syriaca.org/manuscript/1528	1528		https://archive.org/details/catalogueofsyria01brituoft/page/116	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[3]/msPart[2]/history/origin/origDate	Gregorian		before 8th century		421	725					Checked	delete? or mark as pre-8th c as it is undertext of 8th c. ms?
http://syriaca.org/manuscript/739	739	https://bl.vuexistapps.us/ms/739	http://syriaca.org/manuscript/1529	1529		https://archive.org/details/catalogueofsyria01brituoft/page/116	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[4]/history/origin/origDate	Gregorian		Date unknown		421	1842					Checked	delete? undated fly-leaves
http://syriaca.org/manuscript/153	153	https://bl.vuexistapps.us/ms/153	http://syriaca.org/manuscript/153	153	https://bl.syriac.uk/ms/153	https://archive.org/details/catalogueofsyria01brituoft/page/40	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		5th or 6th century	5th or 6th century	400	600					Checked	
http://syriaca.org/manuscript/756	756	https://bl.vuexistapps.us/ms/756	http://syriaca.org/manuscript/1530	1530	https://bl.syriac.uk/ms/1530	https://archive.org/details/catalogueofsyria02brituoft/page/1020	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/history/origin/origDate[1]	Seleucid	Seleucid	AG 1399	A. Gr. 1399				1399			Checked	
http://syriaca.org/manuscript/756	756	https://bl.vuexistapps.us/ms/756	http://syriaca.org/manuscript/1530	1530	https://bl.syriac.uk/ms/1530	https://archive.org/details/catalogueofsyria02brituoft/page/1020	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/history/origin/origDate[2]	Gregorian		AD 1088	A.D. 1088			1088				Checked	
http://syriaca.org/manuscript/756	756	https://bl.vuexistapps.us/ms/756	http://syriaca.org/manuscript/1531	1531	https://bl.syriac.uk/ms/1531	https://archive.org/details/catalogueofsyria02brituoft/page/1020	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/history/origin/origDate	Gregorian		8th or 9th century	viiith or ixth cent.	700	900					Checked	
http://syriaca.org/manuscript/351	351	https://bl.vuexistapps.us/ms/351	http://syriaca.org/manuscript/1532	1532	https://bl.syriac.uk/ms/1532	https://archive.org/details/catalogueofsyria02brituoft/page/810	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/history/origin/origDate	Gregorian		9th or 10th century	ixth or xth cent.	800	1000					Checked	
http://syriaca.org/manuscript/351	351	https://bl.vuexistapps.us/ms/351	http://syriaca.org/manuscript/1533	1533	https://bl.syriac.uk/ms/1533	https://archive.org/details/catalogueofsyria02brituoft/page/810	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/history/origin/origDate	Gregorian		8th century	viiith cent.	700	800					Checked	
http://syriaca.org/manuscript/764	764	https://bl.vuexistapps.us/ms/764	http://syriaca.org/manuscript/1534	1534	https://bl.syriac.uk/ms/1534	https://archive.org/details/catalogueofsyria01brituoft/page/293	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/history/origin/origDate	Gregorian		10th century	xth cent.	900	1000					Checked	
http://syriaca.org/manuscript/764	764	https://bl.vuexistapps.us/ms/764	http://syriaca.org/manuscript/1535	1535	https://bl.syriac.uk/ms/1535	https://archive.org/details/catalogueofsyria01brituoft/page/293	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/history/origin/origDate	Gregorian		6th century	vith cent.	500	600					Checked	
http://syriaca.org/manuscript/764	764	https://bl.vuexistapps.us/ms/764	http://syriaca.org/manuscript/1536	1536	https://bl.syriac.uk/ms/1536	https://archive.org/details/catalogueofsyria01brituoft/page/293	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[3]/history/origin/origDate	Gregorian		6th or 7th century	vith or viith cent.	500	700					Checked	
http://syriaca.org/manuscript/764	764	https://bl.vuexistapps.us/ms/764	http://syriaca.org/manuscript/1537	1537	https://bl.syriac.uk/ms/1537	https://archive.org/details/catalogueofsyria01brituoft/page/293	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[4]/history/origin/origDate	Gregorian		7th century	viith cent.	600	700					Checked	
http://syriaca.org/manuscript/764	764	https://bl.vuexistapps.us/ms/764	http://syriaca.org/manuscript/1538	1538	https://bl.syriac.uk/ms/1538	https://archive.org/details/catalogueofsyria01brituoft/page/293	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[5]/history/origin/origDate	Gregorian		8th century	viiith cent.	700	800					Checked	
http://syriaca.org/manuscript/765	765	https://bl.vuexistapps.us/ms/765	http://syriaca.org/manuscript/1539	1539	https://bl.syriac.uk/ms/1539	https://archive.org/details/catalogueofsyria01brituoft/page/343	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/history/origin/origDate	Gregorian		10th or 11th century	xth or xith cent.	900	1100					Checked	
http://syriaca.org/manuscript/154	154	https://bl.vuexistapps.us/ms/154	http://syriaca.org/manuscript/154	154	https://bl.syriac.uk/ms/154	https://archive.org/details/catalogueofsyria01brituoft/page/53	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate[1]	Seleucid	Seleucid	AG 926	A. Gr. 926				926			Checked	
http://syriaca.org/manuscript/154	154	https://bl.vuexistapps.us/ms/154	http://syriaca.org/manuscript/154	154	https://bl.syriac.uk/ms/154	https://archive.org/details/catalogueofsyria01brituoft/page/53	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate[2]	Gregorian		AD 615	A.D. 615			615				Checked	
http://syriaca.org/manuscript/765	765	https://bl.vuexistapps.us/ms/765	http://syriaca.org/manuscript/1540	1540	https://bl.syriac.uk/ms/1540	https://archive.org/details/catalogueofsyria01brituoft/page/343	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/history/origin/origDate	Gregorian		9th century	ixth cent.	800	900					Checked	
http://syriaca.org/manuscript/765	765	https://bl.vuexistapps.us/ms/765	http://syriaca.org/manuscript/1541	1541	https://bl.syriac.uk/ms/1541	https://archive.org/details/catalogueofsyria01brituoft/page/343	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[3]/history/origin/origDate	Gregorian		4th or 5th century	ivth or vth cent.	300	500					Checked	
http://syriaca.org/manuscript/765	765	https://bl.vuexistapps.us/ms/765	http://syriaca.org/manuscript/1542	1542	https://bl.syriac.uk/ms/1542	https://archive.org/details/catalogueofsyria01brituoft/page/343	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[5]/history/origin/origDate	Gregorian		8th or 9th century	viiith or ixth cent.	700	900					Checked	
http://syriaca.org/manuscript/765	765	https://bl.vuexistapps.us/ms/765	http://syriaca.org/manuscript/1543	1543	https://bl.syriac.uk/ms/1543	https://archive.org/details/catalogueofsyria01brituoft/page/343	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[6]/history/origin/origDate	Gregorian		6th or 7th century	vith or viith cent.	500	700					Checked	
http://syriaca.org/manuscript/765	765	https://bl.vuexistapps.us/ms/765	http://syriaca.org/manuscript/1544	1544	https://bl.syriac.uk/ms/1544	https://archive.org/details/catalogueofsyria01brituoft/page/343	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[7]/history/origin/origDate	Gregorian		6th or 7th century	vith or viith cent.	500	700					Checked	
http://syriaca.org/manuscript/765	765	https://bl.vuexistapps.us/ms/765	http://syriaca.org/manuscript/1545	1545	https://bl.syriac.uk/ms/1545	https://archive.org/details/catalogueofsyria01brituoft/page/343	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[4]/history/origin/origDate	Gregorian		8th century	viiith cent.	700	800					Checked	
http://syriaca.org/manuscript/765	765	https://bl.vuexistapps.us/ms/765	http://syriaca.org/manuscript/1546	1546	https://bl.syriac.uk/ms/1546	https://archive.org/details/catalogueofsyria01brituoft/page/343	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[8]/history/origin/origDate	Gregorian		8th century	viiith cent.	700	800					Checked	
http://syriaca.org/manuscript/767	767	https://bl.vuexistapps.us/ms/767	http://syriaca.org/manuscript/1547	1547	https://bl.syriac.uk/ms/1547	https://archive.org/details/catalogueofsyria01brituoft/page/295	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/history/origin/origDate	Gregorian		11th century	xith cent.	1000	1100					Checked	
http://syriaca.org/manuscript/767	767	https://bl.vuexistapps.us/ms/767	http://syriaca.org/manuscript/1548	1548	https://bl.syriac.uk/ms/1548	https://archive.org/details/catalogueofsyria01brituoft/page/295	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/history/origin/origDate[1]	Hijri-qamari	Hijri-qamari	4th century AH	ivth cent. of the Hijra					300	400	Checked	
http://syriaca.org/manuscript/767	767	https://bl.vuexistapps.us/ms/767	http://syriaca.org/manuscript/1548	1548	https://bl.syriac.uk/ms/1548	https://archive.org/details/catalogueofsyria01brituoft/page/295	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/history/origin/origDate[2]	Gregorian		ca. AD 950	about A.D. 950	925	975					Checked	
http://syriaca.org/manuscript/767	767	https://bl.vuexistapps.us/ms/767	http://syriaca.org/manuscript/1549	1549	https://bl.syriac.uk/ms/1549	https://archive.org/details/catalogueofsyria01brituoft/page/295	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[3]/history/origin/origDate	Gregorian		ca. 9th century	about the ixth cent.	750	950					Checked	
http://syriaca.org/manuscript/155	155	https://bl.vuexistapps.us/ms/155	http://syriaca.org/manuscript/155	155	https://bl.syriac.uk/ms/155	https://archive.org/details/catalogueofsyria01brituoft/page/81	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		6th or 7th century	vith or viith cent.	500	700					Checked	
http://syriaca.org/manuscript/767	767	https://bl.vuexistapps.us/ms/767	http://syriaca.org/manuscript/1550	1550	https://bl.syriac.uk/ms/1550	https://archive.org/details/catalogueofsyria01brituoft/page/295	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[4]/history/origin/origDate	Gregorian		6th or 7th century	vith or viith cent.	500	700					Checked	
http://syriaca.org/manuscript/811	811	https://bl.vuexistapps.us/ms/811	http://syriaca.org/manuscript/1551	1551	https://bl.syriac.uk/ms/1551	https://archive.org/details/catalogueofsyria02brituoft/page/680	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/history/origin/origDate	Gregorian		6th or 7th century	vith or viith cent.	500	700					Checked	
http://syriaca.org/manuscript/811	811	https://bl.vuexistapps.us/ms/811	http://syriaca.org/manuscript/1553	1553	https://bl.syriac.uk/ms/1553	https://archive.org/details/catalogueofsyria02brituoft/page/680	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/msPart[1]/history/origin/origDate	Gregorian		9th century	ixth cent.	800	900					Checked	
http://syriaca.org/manuscript/811	811	https://bl.vuexistapps.us/ms/811	http://syriaca.org/manuscript/1554	1554	https://bl.syriac.uk/ms/1554	https://archive.org/details/catalogueofsyria02brituoft/page/680	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/msPart[2]/history/origin/origDate	Gregorian		6th or 7th century	vith or viith cent.	500	700					Checked	
http://syriaca.org/manuscript/811	811	https://bl.vuexistapps.us/ms/811	http://syriaca.org/manuscript/1555	1555	https://bl.syriac.uk/ms/1555	https://archive.org/details/catalogueofsyria02brituoft/page/680	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/msPart[3]/history/origin/origDate	Gregorian		6th or 7th century	vith or viith cent.	500	700					Checked	
http://syriaca.org/manuscript/811	811	https://bl.vuexistapps.us/ms/811	http://syriaca.org/manuscript/1556	1556	https://bl.syriac.uk/ms/1556	https://archive.org/details/catalogueofsyria02brituoft/page/680	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/msPart[4]/history/origin/origDate	Gregorian		6th century	vith cent.	500	600					Checked	
http://syriaca.org/manuscript/851	851	https://bl.vuexistapps.us/ms/851	http://syriaca.org/manuscript/1557	1557	https://bl.syriac.uk/ms/1557	https://archive.org/details/catalogueofsyria02brituoft/page/914	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/history/origin/origDate	Gregorian		late 10th century	The latter half of the xth cent.	950	1000					Checked	
http://syriaca.org/manuscript/851	851	https://bl.vuexistapps.us/ms/851	http://syriaca.org/manuscript/1558	1558	https://bl.syriac.uk/ms/1558	https://archive.org/details/catalogueofsyria02brituoft/page/914	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/history/origin/origDate	Gregorian		6th or 7th century	vith or viith century	500	700					Checked	
http://syriaca.org/manuscript/852	852	https://bl.vuexistapps.us/ms/852	http://syriaca.org/manuscript/1559	1559	https://bl.syriac.uk/ms/1559	https://archive.org/details/catalogueofsyria02brituoft/page/776	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/history/origin/origDate	Gregorian		9th century	ixth cent.	800	900					Checked	
http://syriaca.org/manuscript/852	852	https://bl.vuexistapps.us/ms/852	http://syriaca.org/manuscript/1560	1560	https://bl.syriac.uk/ms/1560	https://archive.org/details/catalogueofsyria02brituoft/page/776	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/history/origin/origDate	Gregorian		6th century	vith cent.	500	600					Checked	
http://syriaca.org/manuscript/856	856	https://bl.vuexistapps.us/ms/856	http://syriaca.org/manuscript/1562	1562	https://bl.syriac.uk/ms/1562	https://archive.org/details/catalogueofsyria02brituoft/page/503	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msPart[1]/history/origin/origDate	Gregorian		9th or 10th century	ixth or xth century	800	1000					Checked	
http://syriaca.org/manuscript/856	856	https://bl.vuexistapps.us/ms/856	http://syriaca.org/manuscript/1563	1563	https://bl.syriac.uk/ms/1563	https://archive.org/details/catalogueofsyria02brituoft/page/503	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msPart[2]/history/origin/origDate	Gregorian		6th century	vith cent.	500	600					Checked	
http://syriaca.org/manuscript/856	856	https://bl.vuexistapps.us/ms/856	http://syriaca.org/manuscript/1564	1564	https://bl.syriac.uk/ms/1564	https://archive.org/details/catalogueofsyria02brituoft/page/503	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/history/origin/origDate	Gregorian		7th century	viith cent.	600	700					Checked	
http://syriaca.org/manuscript/222	222	https://bl.vuexistapps.us/ms/222	http://syriaca.org/manuscript/1565	1565		https://archive.org/details/catalogueofsyria01brituoft/page/294	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[7]/msPart[2]/history/origin/origDate	Gregorian		Date unknown		421	1842					Checked	delete? undated lower text, but could be gotten from belonging with https://bl.syriac.uk/ms/764 after f. 9 (but unclear if upper or lower is part of that ms)
http://syriaca.org/manuscript/222	222	https://bl.vuexistapps.us/ms/222	http://syriaca.org/manuscript/1566	1566	https://bl.syriac.uk/ms/1566	https://archive.org/details/catalogueofsyria01brituoft/page/388	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[8]/msPart[2]/history/origin/origDate	Gregorian		9th century	ixth cent.	800	900					Checked	
http://syriaca.org/manuscript/124	124	https://bl.vuexistapps.us/ms/124	http://syriaca.org/manuscript/1568	1568	https://bl.syriac.uk/ms/1568	https://archive.org/details/catalogueofsyria01brituoft/page/73	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/history/origin/origDate	Gregorian		late 5th century	the latter half of the vth cent.	450	500					Checked	
http://syriaca.org/manuscript/124	124	https://bl.vuexistapps.us/ms/124	http://syriaca.org/manuscript/1569	1569	https://bl.syriac.uk/ms/1569	https://archive.org/details/catalogueofsyria01brituoft/page/73	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/history/origin/origDate	Gregorian		12th or 13th century	xiith and xiiith centuries	1100	1300					Checked	
http://syriaca.org/manuscript/156	156	https://bl.vuexistapps.us/ms/156	http://syriaca.org/manuscript/157	157	https://bl.syriac.uk/ms/157	https://archive.org/details/catalogueofsyria01brituoft/page/79	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/history/origin/origDate	Gregorian		6th century	6th century	500	600					Checked	
http://syriaca.org/manuscript/124	124	https://bl.vuexistapps.us/ms/124	http://syriaca.org/manuscript/1570	1570	https://bl.syriac.uk/ms/1570	https://archive.org/details/catalogueofsyria01brituoft/page/73	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[3]/history/origin/origDate	Gregorian		12th or 13th century	xiith and xiiith centuries	1100	1300					Checked	
http://syriaca.org/manuscript/124	124	https://bl.vuexistapps.us/ms/124	http://syriaca.org/manuscript/1571	1571	https://bl.syriac.uk/ms/1571	https://archive.org/details/catalogueofsyria01brituoft/page/73	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[4]/history/origin/origDate	Gregorian		10th century	xth cent.	900	1000					Checked	
http://syriaca.org/manuscript/125	125	https://bl.vuexistapps.us/ms/125	http://syriaca.org/manuscript/1572	1572		https://archive.org/details/catalogueofsyria01brituoft/page/49	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[3]/history/origin/origDate	Gregorian		Date unknown		421	1842					Checked	delete? undated upper text, but the lower text may be datable
http://syriaca.org/manuscript/125	125	https://bl.vuexistapps.us/ms/125	http://syriaca.org/manuscript/1573	1573		https://archive.org/details/catalogueofsyria01brituoft/page/49	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[4]/history/origin/origDate	Gregorian		10th century		900	1000					Checked	dated based on being a disjecta from a 10th c. ms
http://syriaca.org/manuscript/334	334	https://bl.vuexistapps.us/ms/334	http://syriaca.org/manuscript/1574	1574	https://bl.syriac.uk/ms/1574	https://archive.org/details/catalogueofsyria02brituoft/page/731	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/history/origin/origDate	Gregorian		10th century	xth century	900	1000					Checked	
http://syriaca.org/manuscript/334	334	https://bl.vuexistapps.us/ms/334	http://syriaca.org/manuscript/1575	1575	https://bl.syriac.uk/ms/1575	https://archive.org/details/catalogueofsyria02brituoft/page/731	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/history/origin/origDate	Gregorian		7th century	viith century	600	700					Checked	
http://syriaca.org/manuscript/334	334	https://bl.vuexistapps.us/ms/334	http://syriaca.org/manuscript/1576	1576	https://bl.syriac.uk/ms/1576	https://archive.org/details/catalogueofsyria02brituoft/page/731	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[3]/history/origin/origDate	Gregorian		9th century	ixth century	800	900					Checked	
http://syriaca.org/manuscript/132	132	https://bl.vuexistapps.us/ms/132	http://syriaca.org/manuscript/1577	1577	https://bl.syriac.uk/ms/1577	https://archive.org/details/catalogueofsyria01brituoft/page/64	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[3]/history/origin/origDate	Gregorian		6th century	6th century	500	600					Checked	
http://syriaca.org/manuscript/132	132	https://bl.vuexistapps.us/ms/132	http://syriaca.org/manuscript/1578	1578	https://bl.syriac.uk/ms/1578	https://archive.org/details/catalogueofsyria01brituoft/page/68	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[6]/history/origin/origDate	Gregorian		6th century	6th century	500	600					Checked	
http://syriaca.org/manuscript/165	165	https://bl.vuexistapps.us/ms/165	http://syriaca.org/manuscript/1579	1579	https://bl.syriac.uk/ms/1579	https://archive.org/details/catalogueofsyria01brituoft/page/85	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[3]/history/origin/origDate	Gregorian		6th century	6th century	500	600					Checked	
http://syriaca.org/manuscript/156	156	https://bl.vuexistapps.us/ms/156	http://syriaca.org/manuscript/158	158	https://bl.syriac.uk/ms/158	https://archive.org/details/catalogueofsyria01brituoft/page/83	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/history/origin/origDate	Gregorian		11th century	11th century	1000	1100					Checked	
http://syriaca.org/manuscript/847	847	https://bl.vuexistapps.us/ms/847	http://syriaca.org/manuscript/1580	1580	https://bl.syriac.uk/ms/1580	https://archive.org/details/catalogueofsyria02brituoft/page/1008	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/history/origin/origDate	Gregorian		9th or 10th century	ixth or xth cent	800	1000					Checked	
http://syriaca.org/manuscript/847	847	https://bl.vuexistapps.us/ms/847	http://syriaca.org/manuscript/1581	1581	https://bl.syriac.uk/ms/1581	https://archive.org/details/catalogueofsyria02brituoft/page/1008	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/history/origin/origDate	Gregorian		6th or 7th century	vith or viith cent.	500	700					Checked	
http://syriaca.org/manuscript/159	159	https://bl.vuexistapps.us/ms/159	http://syriaca.org/manuscript/159	159	https://bl.syriac.uk/ms/159	https://archive.org/details/catalogueofsyria01brituoft/page/76	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		9th century	ixth cent.	800	900					Checked	
http://syriaca.org/manuscript/14	14	https://bl.vuexistapps.us/ms/14	http://syriaca.org/manuscript/16	16	https://bl.syriac.uk/ms/16	https://archive.org/details/catalogueofsyria03brituoft/page/1092	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/history/origin/origDate	Gregorian		6th century	the vith cent.	500	600					Checked	
http://syriaca.org/manuscript/160	160	https://bl.vuexistapps.us/ms/160	http://syriaca.org/manuscript/160	160	https://bl.syriac.uk/ms/160	https://archive.org/details/catalogueofsyria01brituoft/page/86	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		6th century	6th century	500	600					Checked	
http://syriaca.org/manuscript/161	161	https://bl.vuexistapps.us/ms/161	http://syriaca.org/manuscript/161	161	https://bl.syriac.uk/ms/161	https://archive.org/details/catalogueofsyria01brituoft/page/84	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		5th or 6th century	5th or 6th century	400	600					Checked	
http://syriaca.org/manuscript/162	162	https://bl.vuexistapps.us/ms/162	http://syriaca.org/manuscript/162	162	https://bl.syriac.uk/ms/162	https://archive.org/details/catalogueofsyria01brituoft/page/88	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		6th or 7th century	6th or 7th century	500	700					Checked	
http://syriaca.org/manuscript/163	163	https://bl.vuexistapps.us/ms/163	http://syriaca.org/manuscript/163	163	https://bl.syriac.uk/ms/163	https://archive.org/details/catalogueofsyria01brituoft/page/90	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate[1]	Seleucid	Seleucid	AG 933	A. Gr. 933				933			Checked	
http://syriaca.org/manuscript/163	163	https://bl.vuexistapps.us/ms/163	http://syriaca.org/manuscript/163	163	https://bl.syriac.uk/ms/163	https://archive.org/details/catalogueofsyria01brituoft/page/90	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate[2]	Gregorian		AD 622	A. D. 622			622				Checked	
http://syriaca.org/manuscript/164	164	https://bl.vuexistapps.us/ms/164	http://syriaca.org/manuscript/164	164	https://bl.syriac.uk/ms/164	https://archive.org/details/catalogueofsyria01brituoft/page/86	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate[1]	Seleucid	Seleucid	AG 845	A.Gr. 845				845			Checked	
http://syriaca.org/manuscript/164	164	https://bl.vuexistapps.us/ms/164	http://syriaca.org/manuscript/164	164	https://bl.syriac.uk/ms/164	https://archive.org/details/catalogueofsyria01brituoft/page/86	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate[2]	Gregorian		AD 534	A.D. 534			534				Checked	
http://syriaca.org/manuscript/166	166	https://bl.vuexistapps.us/ms/166	http://syriaca.org/manuscript/166	166	https://bl.syriac.uk/ms/166	https://archive.org/details/catalogueofsyria01brituoft/page/90	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		6th or 7th century	vith or viith cent.	500	700					Checked	
http://syriaca.org/manuscript/167	167	https://bl.vuexistapps.us/ms/167	http://syriaca.org/manuscript/167	167		https://archive.org/details/catalogueofsyria01brituoft/page/112	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		11th or 12th century		1000	1200					Checked	
http://syriaca.org/manuscript/168	168	https://bl.vuexistapps.us/ms/168	http://syriaca.org/manuscript/168	168	https://bl.syriac.uk/ms/168	https://archive.org/details/catalogueofsyria02brituoft/page/591	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		9th century	ixth cent.	900	1000					Checked	
http://syriaca.org/manuscript/14	14	https://bl.vuexistapps.us/ms/14	http://syriaca.org/manuscript/17	17	https://bl.syriac.uk/ms/17	https://archive.org/details/catalogueofsyria02brituoft/page/465	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[3]/history/origin/origDate	Gregorian		6th century	VIth century	500	600					Checked	
http://syriaca.org/manuscript/169	169	https://bl.vuexistapps.us/ms/169	http://syriaca.org/manuscript/170	170	https://bl.syriac.uk/ms/170	https://archive.org/details/catalogueofsyria01brituoft/page/99	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/history/origin/origDate	Gregorian		5th or 6th century	5th or 6th century	400	600					Checked	
http://syriaca.org/manuscript/169	169	https://bl.vuexistapps.us/ms/169	http://syriaca.org/manuscript/171	171	https://bl.syriac.uk/ms/171	https://archive.org/details/catalogueofsyria01brituoft/page/99	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/history/origin/origDate	Gregorian		10th or 11th century	xth or xith century	900	1100					Checked	
http://syriaca.org/manuscript/169	169	https://bl.vuexistapps.us/ms/169	http://syriaca.org/manuscript/172	172	https://bl.syriac.uk/ms/172	https://archive.org/details/catalogueofsyria01brituoft/page/98	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[4]/history/origin/origDate	Gregorian		6th century	6th century	500	600					Checked	
http://syriaca.org/manuscript/169	169	https://bl.vuexistapps.us/ms/169	http://syriaca.org/manuscript/173	173	https://bl.syriac.uk/ms/173	https://archive.org/details/catalogueofsyria03brituoft/page/1152	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[5]/history/origin/origDate	Gregorian		6th century	vith cent.	500	600					Checked	
http://syriaca.org/manuscript/169	169	https://bl.vuexistapps.us/ms/169	http://syriaca.org/manuscript/174	174	https://bl.syriac.uk/ms/174	https://archive.org/details/catalogueofsyria03brituoft/page/1152	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[6]/history/origin/origDate	Gregorian		6th century	vith cent.	500	600					Checked	
http://syriaca.org/manuscript/175	175	https://bl.vuexistapps.us/ms/175	http://syriaca.org/manuscript/175	175	https://bl.syriac.uk/ms/175	https://archive.org/details/catalogueofsyria01brituoft/page/146	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate[1]	Seleucid	Seleucid	AG 1135	A. Gr. 1135				1135			Checked	
http://syriaca.org/manuscript/175	175	https://bl.vuexistapps.us/ms/175	http://syriaca.org/manuscript/175	175	https://bl.syriac.uk/ms/175	https://archive.org/details/catalogueofsyria01brituoft/page/146	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate[2]	Gregorian		AD 824	A.D. 824			824				Checked	
http://syriaca.org/manuscript/178	178	https://bl.vuexistapps.us/ms/178	http://syriaca.org/manuscript/178	178	https://bl.syriac.uk/ms/178	https://archive.org/details/catalogueofsyria01brituoft/page/194	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate[1]	Seleucid	Seleucid	AG 1334	A. Gr. 1334.				1334			Checked	
