ms_record_file_location,ms_level_uri,addition_xml-id,fixed_ms_record_filename,fixed_ms_level_uri,fixed_addition_xml-id,localKey,locus_start,addition_text_node,matchingKey,isMatch,is_colophon,is_doxology,include,status,asignee,syriaca_notes
/data/tei/56.xml,http://syriaca.org/manuscript/56,addition7,,,,http://syriaca.org/manuscript/56#addition7,276,There is a third Syriac note of another date which is all too much mutilated to be read,http://syriaca.org/manuscript/54#p2addition7,FALSE,,,,done,,
/data/tei/56.xml,http://syriaca.org/manuscript/56,addition8,,,,http://syriaca.org/manuscript/56#addition8,,There are notes located in the margins throughout the manuscript written in Greek.,http://syriaca.org/manuscript/54#p2addition8,FALSE,,,,done,,
/data/tei/561.xml,http://syriaca.org/manuscript/561,addition1,,,,http://syriaca.org/manuscript/561#addition1,,,#N/A,#N/A,,,,pending,missing,
/data/tei/562.xml,http://syriaca.org/manuscript/562,addition1,,,,http://syriaca.org/manuscript/562#addition1,302,Foll 302 was written by a later hand,http://syriaca.org/manuscript/562#addition1,TRUE,,,,done,,
/data/tei/562.xml,http://syriaca.org/manuscript/562,addition2,,,,http://syriaca.org/manuscript/562#addition2,,"A reader, called Yeshūa' bar Gabriel, has recorded his name on foll. 54 a and 104 ܢܬܚܢܢ ܚܛܝܐ ܝܫܘܥ ܒܪ ܓܒܪܐܝܠ ܒܝܘܡ ܕܝܢܐ ܙܝܥܐ ܘܕܚܝܠܐ ܐܡܝܢ",http://syriaca.org/manuscript/562#addition2,TRUE,,,,done,,
/data/tei/563.xml,http://syriaca.org/manuscript/563,addition1,,,,http://syriaca.org/manuscript/563#addition1,1a,"On fol. 1 a, as well as on the margins of other leaves, additional canons, etc., have been written by later hands.",http://syriaca.org/manuscript/563#addition1,TRUE,,,,done,,
/data/tei/564.xml,http://syriaca.org/manuscript/564,addition1,,,,http://syriaca.org/manuscript/564#addition1,,,#N/A,#N/A,,,,pending,missing,
/data/tei/565.xml,http://syriaca.org/manuscript/565,addition1,,,,http://syriaca.org/manuscript/565#addition1,,"This volume was apparently intended to be used as a Choir-book, for the letters ܐ and ܒ on the margins seem to designate the divisions of the choir.",http://syriaca.org/manuscript/565#addition1,TRUE,,,,done,,
/data/tei/565.xml,http://syriaca.org/manuscript/565,addition2,,,,http://syriaca.org/manuscript/565#addition2,136a,"On fol. 136 a there is a note, informing us that it was written in the year 1603 , A.D. 1292, by one John , for the convent of S. Mary Deipara in the desert of Scete . ܠܐܝܩܪܐ ܘܠܬ܏ܫܒܘ ܕ܏ܬܠܝܬ ܏ܩܕ ܐܬܟܬܒ̣ܘ ܗܠܝܢ ܟܘܪ̈ܣܐ ܕܩܝܡܬܐ ܠܕܝܪܐ ܏ܩܕ ܕܝ̇ܠܕܬ݀ ܐܠܗܐ ܕܒܡܕܒܪܐ ܕܐܝܣܩܝܛܝ. ܒܐܘܚܕܢܐ ܕܐܒܐ ܒܝܫܘܝ ܛܘܒܢܐ. ܒܫܢܬ ܐ̈ܠܦ ܘܫܬܡ̈ܐܐ ܏ܘܓ ܕܝܘ̈ܢܝܐ .. ܐܬܟ̈ܬܒ݂ܘ ܒܐܝ̈ܕܝܐ ܡܨܥ̈ܨܥܬܐ ܘܡܲܠܝܬ݀ ܡ̈ܘܡܐ ܕܝܘܚܢܢ ܣܢܝ̣ܩ ܥܠ ܪ̈ܚܡ̣ܐ ܕܐܠܗܐ̣. ܘܥܠ ܨ̈ܠܘܬܐ ܕܟܠܗܘܢ ܩܕ̈ܝܫܘܗܝ. ܏ܘܫ.",http://syriaca.org/manuscript/565#addition2,TRUE,x,,x,done,,
/data/tei/565.xml,http://syriaca.org/manuscript/565,addition3,,,,http://syriaca.org/manuscript/565#addition3,136b,"On fol. 136 b there are two notes, the older of which was written by an oriental monk from the convent of Mār Gabriel at Beth-Severīnā in Tūr-'Abdīn , who repaired and re-bound the volume in the year 1803 , A.D. 1492 . ܐܬܚ̇ܕܬܘ ܒܠܝܘܬܗܘܢ ܕܟܬܒ̈ܐ ܗܠܝܢ ܩ̈ܝܛܝܐ ܘܐܬܣ̣ܪܘ [ܬܢـ]ـܝܢܝܘܬ ܒܫܢܬ ܏ܐܦܓ ܕܝܘܢ. ܒܐܝ̈ܕܝ ܐܢܫ ܚܛܝܐ. ܒܒܥܘ ܡܢ ܟܠ ܐܚܐ ܪܚ̇ܡ ܠܡܫܝܚܐ ܕܦܓ݁ܥ ܗܪܟܐ. ܘܢܨܠܐ ܒ̈ܟܬܒܐ ܗܠܝܢ. ܢܐܡܪ. ܐܠܗܐ ܢܚܣܐ ܘܢܫܒܘܩ ܒܪ̈ܚܡ܏ܘ ܚ̈ܛܗܘܝ ܕܚܛܝܐ ܕܐܠܝܻ ܘܚܲܕܬ. ܘܕܒܪ ܐ܏ܚܘ ܘܥܢܝ̈ܕܝܗܘܢ. ܘܐܝܬܝܗܘܢ ܒܫܡ ܡܕܢܚ̈ܝܐ ܡܢ ܒܝܬ ܣܒܝܪܢܐ ܕܒܛܘܪ ܥܒܕܝܢ. ܒܢ̈ܝ ܬܘܠܡܕ ܥܘܡܪܐ ܕܡܪܝ ܓܒܪܐܝܠ ܒܗ ܒܐܬܪܐ.",http://syriaca.org/manuscript/565#addition3,TRUE,,,,checked,Justin,repair note
/data/tei/565.xml,http://syriaca.org/manuscript/565,addition4,,,,http://syriaca.org/manuscript/565#addition4,136b,"The other note was written by the deacon Mansūr bar Abraham Arīkā (or “the tall”), in the convent of S. Mary Deipara , in the year 1850 , A.D. 1539 . ܐܢ̇ܐ ܟܐܬܒܢܐ ܕܘܝܐ ܘܚܠܫܐ ܘܡܣܟܝܢܐ ܒܫܡ ܡܫܡܫܢܐ ܡܢܨܘܪ ܒܪ ܐܒܪܐܗܡ ܐܪܝܟܐ ܡܢ ܡܕܝܢ̈ܬܐ ܦܘܢܩܝ (sic) ܒܕܝܪܐ ܕܝܠܕܬ ܐܠܗܐ ܡܪܝܡ ܒܝ̈ܘܡܝ ܕܢܚܐ ܕܡܫܝܚܐ ܒܫܢܬ ܐ܏ܦܢ ܕܝܘܢ واحفض يا رب ولد المدكور عيسي واجعله الحيه بصلات الغعدري الطاهرلا ست كل العالمين امين",http://syriaca.org/manuscript/565#addition4,TRUE,,,,done,,
/data/tei/565.xml,http://syriaca.org/manuscript/565,addition5,,,,http://syriaca.org/manuscript/565#addition5,1a,"On fol. 1 a there is a note, written in Karshūnī, by a person who dusted, counted, and arranged the books belonging to the convent of S. Mary Deipara , in the year 1935 , A.D. 1624 . The library then consisted of 403 volumes. If the writing on the margin be by the same hand, the name of this person was Thomas , a priest, from the town of Māridīn . ܒܣܡ ܐܠܐܒ ܘܐܠܐܒܢ ܘܠܪܘܚ ܐܠܩܕܣ ܐܠܗ ܘܐܚܕ ܘܐܝܛܐ ܐܢܐ ܐܠܥܒܕ ܐܠܚܩܝܪ ܐܠܟܐܛܝ ܐܟܛܐ ܡܢ ܟܠ ܟܐܦܬ ܐܠܢܐܣ ܘܐܪܕܠܗܡ ܘܐܢܐ ܥܐܕܡ ܓܡܝܥ ܐܠܦܛ̣ܐܝܠ ܐܠܡܡܬܠܝ ܡܢ ܟܠ ܐܘܣܐܟ ܘܙܠܠ ܘܐܬܡ ܐܠܕܝ ܡܐ ܐܣܬܚܩ ܐܠܐܣܡ ܘܠܐ ܠܝ ܫܟܠ ܠܐ ܒܝܢ ܐܠܟܗܢܗ ܘܠܐ ܒܝܢ ܐܠܪܗܒܐܢ ܘܠܐ ܐܣܬܚܩ ܚܬܝ ܝܟܘܢ ܠܝ ܐܣܡ ܒܝܢ ܛܟܣ ܐܠܒܐ ܘܐܢܐ ܡܢ ܐܠܦܥܠ ܒܥܝܕ ܘܐܢܐ ܪܐܓܝ ܡܢ ܐܠܣܝܕ ܐܠܡܣܝܚ ܠܟܠܡܢ ܝܟܬܫܦ ܥܠܝ ܗܕܐ ܐܠܟܬܐܒ ܘܝܢܛܪ ܐܠܪܓܐ ܡܢ ܦܛܠ ܐܚܣܐܢܗܳ ܝܩܘܠ ܒܟܠ ܩܠܒܗܳ ܝܐ ܪܒܝ ܝܣܘܥ ܐܠܡܣܝܚ ܐܓܦܪ ܟܛܐܝܐ ܥܒܕܟܡ ܏ܐܠܟ ܠܐܢ ܐܢܐ ܐܠܥܒܕ ܩܕ ܕܟܠܬܘ ܐܠܝ ܕܝܪ ܐܠܥܕܪܐ ܦܝ ܡܕܒܪ ܐܠܐܣܩܝܛܝ ܘܪܝܬܘ ܦܝܗ ܟܬܐܒܐܬ ܡܥܒܚܗ ܒܠܐ ܐܚܣܐܒ ܘܩܡܬܘ ܐܢܐ ܒܡܚܒܗ ܢܦܛ̣ܛܘܡ ܘܥܕܝܬܘܡ ܛܠܥܘ ܏ܬ ܏ܘܓ ܟܬܐܒ ܘܐܝܛܐ ܥܒܝܬܡ ܦܝ ܐܠܒܪܓ ܐܠܩܠܥܐ ܘܟܐܢ ܐܠܬܪܝܟ ܦܝ ܣܢܗ̈ ܐܠܦ ܘܬܣܥܡܐܝܗ ܝܘܢܝܗ ܘܟܡܣܗ ܘܬܠܐܬܝܢ ܏ܐܨܠܗ ܘܟܐܢ ܐܢܛܛܪ ܦܧܝ ܐܠܟܬܒ ܦܝ ܝܘܡ ܏ܝܕ ܦܝ ܫܗܪ ܐܝܠܘܠ ܝܘܡ ܥܝܕ ܐܠܨܠܝܒ ܐܠܙܟܝ ܐܠܟܕܝ ܗ̣ܘ ܪܓܐܢܐ ܏ܐܠܟ. ܡܢ ܡܕܝܢܗ̈ ܡܐܪܕܝܢ ܐܠܡܚܪܘܨܐ ܒܐܠܠܗ. Marg. [ܐܢܐ ܬܐܘܡـ[ܐ] ܒܐܠܣܡ ܩـ[ܣܝܣ]",http://syriaca.org/manuscript/565#addition5,TRUE,,,,done,,
/data/tei/566.xml,http://syriaca.org/manuscript/566,addition1,,,,http://syriaca.org/manuscript/566#addition1,119b,"On fol. 119 b there is a note to the same effect as that in Add. 14,699 fol.136a . The scribe John adds here that he was from the village of Hah in Tūr-’Abdīn . ܐܬܟܬܒ̣̈ܘ ܒܐܝܕ̈ܝܐ ܚ̈ܠܫܬܐ ܕܝܘܚܢܢ ܐܠܣܢܝܐ ܕܠܗ ܐܬܪܐ ܛܘܪ ܥܒܕܝܢ. ܩܪܝܬܐ ܚܲܐܚ.",http://syriaca.org/manuscript/566#addition1,TRUE,x,,x,checked,Justin,colophon as in 565
/data/tei/567.xml,http://syriaca.org/manuscript/567,addition1,,,,http://syriaca.org/manuscript/567#addition1,1a,"On fol. 1 a there is an Arabic note, of the same age as the manuscript, stating that it was a wakf or donation to the convent of S. Mary Deipara :",http://syriaca.org/manuscript/567#addition1,TRUE,,,,done,,
/data/tei/567.xml,http://syriaca.org/manuscript/567,,,,,http://syriaca.org/manuscript/567#,245a,Colophon: ܫܠܡܬ ܡܓܡܥܢܝܬܐ ܐܝܟ ܡܨܝܢܘܬܗ ܕܟܬܘܒܐ ܡܚܝܠܐ,http://syriaca.org/manuscript/567#,TRUE,,,,checked,Justin,finalRubric for entire Choral Services
/data/tei/567.xml,http://syriaca.org/manuscript/567,,,,,http://syriaca.org/manuscript/567#,245,"On the same page as the colophon there is a note, giving the date, A. Gr. 1574 , A.D. 1263 ܒܫ̈ܢܬ ܐ̈ܠܦ ܘܚ̈ܡܫܡ̈ܐܐ ܘܫ̈ܒܥܝܢ ܘܐܪ̈ܒܥܫ̈ܢܝܢ ܐܣܬܝܟܬ݂݀ ܡܓܡܢܝܬܐ (sic) ܗܕܐ ܥܠ ܐܝ̈ܕܝ ܚܛܝܐ ܘܢܦܬܐ ܘܟܘܦܪܐ ܕܟܠܢ̣ܫ ܡܪܝܐ ܢܥܒܕ ܪ̈ܚܡܐ ܥܠ ܚܛܝܐ ܕܣܪܛ ܏ܘܫ",http://syriaca.org/manuscript/567#,TRUE,x,,x,done,,
/data/tei/567.xml,http://syriaca.org/manuscript/567,,,,,http://syriaca.org/manuscript/567#,3a,"On fol. 3 a, a reader, one Joseph , has recorded his name:",http://syriaca.org/manuscript/567#,TRUE,,,,done,,
/data/tei/567.xml,http://syriaca.org/manuscript/567,,,,,http://syriaca.org/manuscript/567#,116a,"On fol. 116 a, a reader, Ibrāhīm, the son of the priest 'Isā , has recorded his name:",http://syriaca.org/manuscript/567#,TRUE,,,,done,,
/data/tei/567.xml,http://syriaca.org/manuscript/567,,,,,http://syriaca.org/manuscript/567#,119b,"On fol. 119 b, a reader, 'Amir ibn Mansūr of Hims , has recorded his name:",http://syriaca.org/manuscript/567#,TRUE,,,,done,,
/data/tei/568.xml,http://syriaca.org/manuscript/568,addition1,,,,http://syriaca.org/manuscript/568#addition1,1a,"On fol. 1a there are two neatly written passages from the Gospels, in Arabic, viz. S. Mark, ch. xii. 43, 44 , and S. Matthew, ch. viii. 11—15 . These seem to be of the same date as the rest of the volume. (%)",http://syriaca.org/manuscript/568#addition1,TRUE,,,,done,,
/data/tei/568.xml,http://syriaca.org/manuscript/568,addition2,,,,http://syriaca.org/manuscript/568#addition2,53a,"The colophon, fol. 53 a , gives the name of the second scribe, Moses of Mount Lebanon , who wrote in the year 1800 ( A.D. 1489 ), in the convent of S. Mary Deipara . ܒܚܘܼܒܐ ܝܫܘܥܝܐ ܨ̇ܠܘ ܐܚ̈ܝ ܥܠ ܡܘܫܐ ܛܘܪܝܐ ܠܒܢܢܝܐ ܢܕ݂ܝܕ݂ܐ ܘܣܥܝ̣ܛܐ ܘܕ̣ܘܿܝܐ ܘܓ̣ܥܝ̣ܨܐ ܕܣܲܪܣܛ ܘܟ݂ܪܟ݂ܛ ܘܛܪܛܫ ܘܛܪܡܫ. ܠܗܠܝܢ ܣܘܪ̈ܛܐ ܬܠܝ̈ܠܬܐ ܘܒ̣ܠܝ̈ܠܬܐ: ܘܕ̣ܒܩ ܠܗܕ݂ܐ ܟ̣ܘܪܣܐ ܘܚܒ̣ܪܬ݂ܗ̇. ܗ̣ܘ̈ܝ ܗܠܝܢ ܫܢ̣ܬ݂ ܐ̇܏ܦ̣ ܏ܕܝܘܢ ܒ̇ܡܕ݂ܒ̣ܪܐ ܕ̣ܣܩܝ̣ܛܝ. ܒܕܝܪܐ ܕܒܝܬ݂ ܝ̇ܠܕܬ݂ ܐܠܗܐ ܕܝܠܢ ܣܘܪ̈ܝܝܐ: ܟܠܡ̇ܢ ܕܡܨ̇ܠܐ ܥܠܝ ܐܦ ܗ̣ܘ ܢܬܚܣܐ",http://syriaca.org/manuscript/568#addition2,TRUE,x,,x,done,,
/data/tei/569.xml,http://syriaca.org/manuscript/569,addition1,,,,http://syriaca.org/manuscript/569#addition1,1,The notes written upon fol. 1 are no longer intelligible.,http://syriaca.org/manuscript/569#addition1,TRUE,,,,done,,
/data/tei/569.xml,http://syriaca.org/manuscript/569,addition2,,,,http://syriaca.org/manuscript/569#addition2,268b,"On fol. 268 b there is a note in Syriac and Arabic, by a priest named Ibrāhīm or Abraham , dated A. Gr. 1558 , A.D. 1247. The Arabic text is the better preserved. القس ابرهيم من ال .... سنه الف وخمسمايه وثمنيه وخمسين من سنين لاسكندر ابن اليوناني في عشين يوم من حٍٍ[زيران] يوم الثلثه ء....",http://syriaca.org/manuscript/569#addition2,TRUE,,,,done,,
/data/tei/569.xml,http://syriaca.org/manuscript/569,addition3,,,,http://syriaca.org/manuscript/569#addition3,268b,"There is another note on fol. 268 b, in which the priest Daniel , from the village of Hagūlī mentions that he read this volume twice, once at Haguli , and again at the village of Benīsa . ܦܓ̣ܥ ܒܟܬܒܐ ܗܢܐ ܘܩܪܝ ܒܗ ܒܩܪܝܬܐ ܚܓܘܠܝ. ܘܬܘܒ ܙܒܢ̣ܬܐ ܐܚܪܝܬܐ ܒܩܪܝܬܐ ܒܢܝܣܗ ܩܫܝܫܐ ܕܢܝܐܝܠ ܕܡܢ ܚܓܘܠܝ. ܨ̈ܠܘ ܥܠܝ ܒܒܥܘ ܡܛܠ ܡܫܝܚܐ.",http://syriaca.org/manuscript/569#addition3,TRUE,,,,done,,
/data/tei/569.xml,http://syriaca.org/manuscript/569,addition4,,,,http://syriaca.org/manuscript/569#addition4,268b,"The priest Daniel , the author of the above note, has add in Arabic and Latin: الاهم اغفر لعبدك المدعيا القس دنيال amen micerere mei deus",http://syriaca.org/manuscript/569#addition4,TRUE,,,,done,,
/data/tei/570.xml,http://syriaca.org/manuscript/570,addition1,,,,http://syriaca.org/manuscript/570#addition1,71b,"On fol. 71 a there is a mutilated Arabic note, containing the name of a reader, David ibn Joseph . لع فى هذلا الكتاب المقدس الكقير داوود بن يوسف السرياني (طا)",http://syriaca.org/manuscript/570#addition1,TRUE,,,,done,,
/data/tei/573.xml,http://syriaca.org/manuscript/573,addition1,,,,http://syriaca.org/manuscript/573#addition1,49b,"There is a note in Syriac and Arabic, written by one George, the son of the deacon Joseph, the son of the priest Elias , A. Gr. 1553 , A.D. 1242 . ܟܬܒ ܗ̈ܠܝܢ ܣܘܪ̈ܛܐ ܢܦܬܐ ܕܟܠ ܢܐܫ ܕܐܝ܏ܬܘ ܓܘܪܓܝ̣ܣ ܒܪ ܝܘܣܦ ܒܪ ܏ܩܫ ܐܠܝܐ ܡܪܝܐ ܢܥܒܸܕ ܠܗܘܢ ܢܝܚܐ ܛܒܐ ܥܡ ܟ̈ܐܢܐ ܘܥܡ ܙܕܝ̈ܩܐ ܐܝܢ ܘܐܡܝܢ.",http://syriaca.org/manuscript/573#addition1,TRUE,,,,done,,
/data/tei/574.xml,https://syriaca.org/manuscript/574,p1addition1,,,,http://syriaca.org/manuscript/574#p1addition1,29b,"On foll. 29 b and 30 a we find the following colophon, partly metrical, written by the scribe Daniel . ܒܒܵܥܘ ܐܘ ܐܒ̈ܗܝ ܘܐܚ̈ܝ ܘܪ̈ܒܢܝ ܡܛܠ ܚܘܒܐ ܡܫܻܝܚܳܝܳܐ ܨܲܠܘ ܥܠ ܬܠܡܝܕܐ ܕܝܠܟܘܢ ܡܚܝ̣ܠܐ ܕܢܝܐܝܠ ܕܰܒܛܰܝܒܽܘ ܐܬܒ̣ܪܻܝ. ܏ܘܫ. ܨܲܠܘ ܥܠܝ ܕܐܚܪܝܢ ܥܠܝܟܘܢ ܢܗܘ̣ܐ ܡܨ̇ܠܐ. ܕܗܐ ܥܕ ܩܠܝܠ ܒܗܰܘܰܬ݂݀ ܡ̈ܝ̣ܬ݂ܐ ܩܢܘܡܢ ܒ̇ܳܠܷܐ. ܛܘܒܘܗܝ ܠܐܝܢܐ ܕܒܗܢ ܥܠܡܐ ܐܰܘܳܢ ܗܶܒ̈ܠܶܐ. ܠܐܘܨܪ ܢܦܫܗ ܡܢ ܟܘܬܡ̈ܬܐ ܠܐ ܢܗܸܐ ܡ̇ܳܠܷܐ. ܣܶܢ̣ܰܬ݀ ܐܚ̈ܐ ܗ̣ܝ ܗܝ ܪܻܫ̣ܰܬ݀ ܟܠܗܘܢ ܥܰܘ̈ܠܷܐ. ܘܡܲܢ ܕܟܪܝܗ ܒܗ̇ ܡܢ ܨܡܪܬܐ ܠܐ ܡܶܬܕܰܠܶܐ:",http://syriaca.org/manuscript/574#p1addition1,TRUE,x,,x,checked,Justin,metrical colophon/finalRubric for one section of manuscript
/data/tei/574.xml,https://syriaca.org/manuscript/574,p1addition2,,,,http://syriaca.org/manuscript/574#p1addition2,51b,"The colophon, fol. 51 b, consists merely of the words: ܒܚܘܒܐ ܨ̇ܠܘ ܕܵܘܝܐ ܕܟܬ݂ܒ",http://syriaca.org/manuscript/574#p1addition2,TRUE,x,,x,checked,Justin,"scribal prayer request, but Wright labels colophon?"
/data/tei/574.xml,https://syriaca.org/manuscript/574,p1addition3,,,,http://syriaca.org/manuscript/574#p1addition3,30a,On fol. 30 a a reader named Paul has written these words: اذكر يا رب بولص عبدك واغفر خطاياه برحمتك بصلة والدتك وجميع قديسيك امين,http://syriaca.org/manuscript/574#p1addition3,TRUE,,,,done,,
/data/tei/574.xml,https://syriaca.org/manuscript/574,p1addition4,,,,http://syriaca.org/manuscript/574#p1addition4,51b,"On fol. 51 b, another reader, named John , has written, partly in Syriac and partly in Arabic, but using the latter character throughout: بحبوا صلوا علي دويا دكيتب هودا محيلوا حاطويوا يوحانن (i.e., ܒܚܽܘܒܳܐ ܨܰܠܰܘ ܥܰܠ ܕܳܘܝܳܐ ܕܰܟܬܰܒ ܗܳܕܶܐ ܡܚܻܝܠܳܐ ܚܰܛܳܝܳܐ ܝܽܘܚܰܢܳܢ ) باسم كاهن الرب ىعوص (يعوض) القاري والداعي بشفاعه ستنا السيده والقديسين امين امين امين",http://syriaca.org/manuscript/574#p1addition4,TRUE,,,,done,,
/data/tei/574.xml,https://syriaca.org/manuscript/574,p1addition5,,,,http://syriaca.org/manuscript/574#p1addition5,1a,"On fol. 1 a there are one or two sentences in Arabic and Karshūnī, with the name of the writer, Jacob ܐܕܟܪܘܐ ܝܥܩܘܒ ܐܠܚܩܝܪ",http://syriaca.org/manuscript/574#p1addition5,TRUE,,,,done,,
/data/tei/574.xml,https://syriaca.org/manuscript/574,p3addition1,,,,http://syriaca.org/manuscript/574#p3addition1,,,#N/A,#N/A,,,,pending,missing,
/data/tei/578.xml,https://syriaca.org/manuscript/578,p1addition1,,,,http://syriaca.org/manuscript/578#p1addition1,71b,"After the doxology, on fol. 71 b, we find the following note, containing the date. ܠܬܫ܏ܒܘ ܘܠܐܝܩܪܐ ܕܬܠܝܬܝܘܬܐ ܩܕܝܫܬܐ ܫ̇ܘܝ̣ܬ݀ ܒܐܘܣܝܐ ܕܐܒܐ ܘܕܒܪܐ ܘܕܪܘܚܐ ܩܕܝܫܐ ܐܠܗܐ ܫܪܝܪܐ: ܟ݁ܬܒܢܢ ܟܬܒܐ ܗܢܐ ܦܢܩܝ̣ܬܐ ܗܕܐ ܕܚܫܐ ܦܪܘܩܝܐ ܕܡܫܝܚܐ ܐܠܗܐ [ܕܝܠܢ ܒܫܢـ]ܬ ܐܠܦ ܘܫ̈ܬܡ̈ܐܐ ܏ܘܡܙ ܕ[ܝܘ̈ܢܝܐ] ܏ܘܫ",http://syriaca.org/manuscript/578#p1addition1,TRUE,x,x,x,checked,Justin,dox and colophon with date
/data/tei/578.xml,https://syriaca.org/manuscript/578,p3addition1,,,,http://syriaca.org/manuscript/578#p3addition1,75a,Margin to The Commemoration of the blessed Virgin : ܚ̇ܫܚ ܠܝ̇ܠܕܬ݀ ܐܠܗܐ. ܒܟܠ ܝܘܡ ܐܪܒܥܐ ܕܟܠܗ̇ ܫܲܢܬܐ,http://syriaca.org/manuscript/578#p3addition1,TRUE,,,,checked,Justin,marginal note
/data/tei/578.xml,https://syriaca.org/manuscript/578,p3addition2,,,,http://syriaca.org/manuscript/578#p3addition2,94b,Margin to Of the holy Cross : ܕܨܠܝܒܐ. ܚ̇ܫܚ ܠܟܠܗܘܢ ܝܘ̈ܡܝ ܥܪܘܒܬܐ ܕܟܠܗ̇ ܫܲܢܬܐ,http://syriaca.org/manuscript/578#p3addition2,TRUE,,,,done,,
/data/tei/578.xml,https://syriaca.org/manuscript/578,p3addition3,,,,http://syriaca.org/manuscript/578#p3addition3,94a,"On fol. 94 a, at the foot of the page, we find the date. ܘܥܠ ܚܲܛܝܐ ܕܰܣܪܷܛ ܨܲܠܘ ܫܢܬ ܐܥ܏ܨܗ",http://syriaca.org/manuscript/578#p3addition3,TRUE,,,,done,unsure,
/data/tei/578.xml,https://syriaca.org/manuscript/578,p3addition4,,,,http://syriaca.org/manuscript/578#p3addition4,89b,"The scribe wrote Arabic very incorrectly. For example, at the foot of fol. 89 b, we read: اترحمُوا (sic) علي عبد (sic) الحقير الظعيف (sic) المسكين الخاطي عار الناس ܀",http://syriaca.org/manuscript/578#p3addition4,TRUE,,,,done,,
/data/tei/58.xml,https://syriaca.org/manuscript/58,p1addition1,,,,http://syriaca.org/manuscript/58#p1addition1,64b,"In the following note, the name of the scribe, and other particulars of interest, have been erased, but the date, A. Gr. 1126 , is intact ܟܠ ܕܩ̇ܪܐ ܒܟܬܒܐ ܗܢܐ̣. ܢܨ̇ܠܐ ܡܛܘܠ ܡܪܢ ܥܠ . . . ܕܟܬ̣ܒ ܐܝܟ ܚܝܠܗ. ܐܠܗܐ ܚܘܢ ܒܝܘܡ ܕܝܢ̣ܐ ܠܡ ܕܟܬ̣ܒ ܐܡܝܢ. ܐܫ̇ܬܠܡ ܟܬܒܐ ܗܢܐ̣. ܫܢܬ ܐܠܦܐ ܘܡܐܐ ܘܥܣܪܝܢ ܘܫܬ ܕܝܘ̈ܢܝܐ. ܒܐܝܪܚ ܢܝܣܢ. ܒܝ̈ܘܡܝ ܚܣܝܐ ܘܩܕܝܫܐ . . . ܡܕܝܢܬܐ ܡܗܝܡܢܬܐ. ܘܡܪܝ . . . ܣܘ̈ܢܩܠܐ ܕܝܠܗ ܕܚܣܝܐ ܕܐܡܝܪ. ܟܬܒ̣ ܕܝܢ ܘܫܡܠܝ . . . ܒܪ ܐܣܟܘܠܐ ܕܝܠܗܘܢ ܒܥܕ[ܬܐ] ܩܕܝܫܬܐ ܕܝܠܗ̇ ܕܡܕܝܢܬܐ. ܐܠܐ ܡܦܝܣ ܐܢܐ ܏ܘܫ",http://syriaca.org/manuscript/58#p1addition1,TRUE,x,,x,checked,Justin,
